"table_schema","table_name","column_name","data_type","character_maximum_length","is_nullable","column_default"
tradefinance,cargoes_bl,consigner,text,,NO,
tradefinance,cargoes_bl,consignee,text,,NO,
tradefinance,cargoes_bl,notify_party,text,,NO,
tradefinance,cargoes_bl,created_tenant_runner,text,,NO,
tradefinance,cargoes_bl,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,cargoes_bl,updated_at,timestamp with time zone,,YES,
tradefinance,cargoes_bl,deleted_at,timestamp with time zone,,YES,
tradefinance,cargoes_bl,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,cayman_dfsa_org_mapping,cayman_orgid,integer,,NO,
tradefinance,cayman_dfsa_org_mapping,dfsa_companyid,text,,YES,
tradefinance,cayman_dfsa_org_mapping,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,cayman_dfsa_org_mapping,updated_at,timestamp with time zone,,YES,
tradefinance,cayman_dfsa_org_mapping,deleted_at,timestamp with time zone,,YES,
tradefinance,client_category,id,integer,,NO,nextval('tradefinance.client_category_id_seq'::regclass)
tradefinance,client_category,category,text,,NO,
tradefinance,client_category,maximum_overdue_days,text,,YES,
tradefinance,client_category,provision_percent,text,,YES,
tradefinance,client_category,status,text,,YES,
tradefinance,client_category,client_id,integer,,NO,
tradefinance,client_category,active_user,text,,YES,'CA'::text
tradefinance,client_category,active_workflow,text,,YES,
tradefinance,client_category,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,client_category,updated_at,timestamp with time zone,,YES,
tradefinance,client_category,deleted_at,timestamp with time zone,,YES,
tradefinance,client_category,is_manual_override,boolean,,YES,false
tradefinance,company_cdd_review_details,id,integer,,NO,nextval('tradefinance.company_cdd_review_details_id_seq'::regclass)
tradefinance,company_cdd_review_details,company_reference,text,,YES,
tradefinance,company_cdd_review_details,cdd_review_date,timestamp with time zone,,NO,
tradefinance,company_cdd_review_details,risk_rating,text,,YES,
tradefinance,company_cdd_review_details,reviewed_by,text,,YES,
tradefinance,company_cdd_review_details,status,text,,YES,
tradefinance,company_cdd_review_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,company_cdd_review_details,updated_at,timestamp with time zone,,YES,
tradefinance,company_cdd_review_details,deleted_at,timestamp with time zone,,YES,
tradefinance,company_kyc_documents,id,integer,,NO,nextval('tradefinance.company_kyc_documents_id_seq'::regclass)
tradefinance,company_kyc_documents,document_name,text,,NO,
tradefinance,company_kyc_documents,document_type,text,,NO,
tradefinance,company_kyc_documents,document_reference,text,,NO,
tradefinance,company_kyc_documents,document_category,text,,NO,
tradefinance,company_kyc_documents,document_number,text,,NO,
tradefinance,company_kyc_documents,company_name,text,,NO,
tradefinance,company_kyc_documents,company_reference,text,,NO,
tradefinance,company_kyc_documents,document_expiry_date,timestamp with time zone,,YES,
tradefinance,company_kyc_documents,is_alternate_document_uploaded,boolean,,NO,false
tradefinance,company_kyc_documents,review_done_by,text,,YES,
tradefinance,company_kyc_documents,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,company_kyc_documents,updated_at,timestamp with time zone,,YES,
tradefinance,company_kyc_documents,deleted_at,timestamp with time zone,,YES,
tradefinance,company_kyc_documents,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,company_kyc_information,id,integer,,NO,nextval('tradefinance.company_kyc_information_id_seq'::regclass)
tradefinance,company_kyc_information,company_name,text,,NO,
tradefinance,company_kyc_information,company_reference,text,,NO,
tradefinance,company_kyc_information,company_approval_date,timestamp with time zone,,NO,
tradefinance,company_kyc_information,risk_rating,text,,NO,
tradefinance,company_kyc_information,last_cdd_review_date,timestamp with time zone,,NO,
tradefinance,company_kyc_information,cdd_review_deadline,timestamp with time zone,,NO,
tradefinance,company_kyc_information,is_expired,boolean,,NO,false
tradefinance,company_kyc_information,cdd_review_done_by,text,,YES,
tradefinance,company_kyc_information,company_owned_by,text,,YES,
tradefinance,company_kyc_information,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,company_kyc_information,updated_at,timestamp with time zone,,YES,
tradefinance,company_kyc_information,deleted_at,timestamp with time zone,,YES,
tradefinance,company_kyc_information,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,compliance_screening_data,id,integer,,NO,nextval('tradefinance.compliance_screening_data_id_seq'::regclass)
tradefinance,compliance_screening_data,unique_id,text,,NO,
tradefinance,compliance_screening_data,data_type,text,,NO,
tradefinance,compliance_screening_data,match_type,text,,NO,
tradefinance,compliance_screening_data,matches,integer,,NO,
tradefinance,compliance_screening_data,status,text,,NO,
tradefinance,compliance_screening_data,comments,text,,NO,
tradefinance,compliance_screening_data,accuity_url,text,,YES,
tradefinance,compliance_screening_data,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,compliance_screening_data,updated_at,timestamp with time zone,,YES,
tradefinance,compliance_screening_data,deleted_at,timestamp with time zone,,YES,
tradefinance,compliance_screening_data,owner_id,integer,,YES,
tradefinance,credit_limit_charges,id,integer,,NO,nextval('tradefinance.credit_limit_charges_id_seq'::regclass)
tradefinance,credit_limit_charges,guid,uuid,,NO,uuid_generate_v4()
tradefinance,credit_limit_charges,rate_category,USER-DEFINED,,NO,
tradefinance,credit_limit_charges,rate_name,character varying,255,YES,
tradefinance,credit_limit_charges,charge_type,USER-DEFINED,,YES,
tradefinance,credit_limit_charges,rate,numeric,,YES,
tradefinance,credit_limit_charges,start_date,timestamp with time zone,,YES,
tradefinance,credit_limit_charges,end_date,timestamp with time zone,,YES,
tradefinance,credit_limit_charges,start_day,integer,,YES,
tradefinance,credit_limit_charges,end_day,integer,,YES,
tradefinance,credit_limit_charges,credit_limit_request_id,integer,,NO,
tradefinance,credit_limit_charges,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,credit_limit_charges,updated_at,timestamp with time zone,,YES,
tradefinance,credit_limit_charges,deleted_at,timestamp with time zone,,YES,
tradefinance,credit_limit_charges,discount_rate_type,USER-DEFINED,,YES,
tradefinance,credit_limit_charges,credit_charges_batch_id,text,,NO,'2hzzr14kwmcq2w5'::text
tradefinance,credit_limit_charges,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,credit_limit_charges,transaction_fees_percentage_type,USER-DEFINED,,YES,
tradefinance,credit_limit_charges,tenure_discount_rate,USER-DEFINED,,YES,
tradefinance,credit_limit_charges,fixed_floating_rate_type,USER-DEFINED,,YES,
tradefinance,credit_limit_charges,tenure_type,character varying,255,YES,
tradefinance,credit_limit_eligibility_data,id,integer,,NO,nextval('tradefinance.credit_limit_eligibility_data_id_seq'::regclass)
tradefinance,credit_limit_eligibility_data,credit_limit_id,integer,,NO,
tradefinance,credit_limit_eligibility_data,eligibility_criteria_type,text,,NO,
tradefinance,credit_limit_eligibility_data,eligibility_criteria_value,text,,YES,
tradefinance,credit_limit_eligibility_data,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,credit_limit_eligibility_data,updated_at,timestamp with time zone,,YES,
tradefinance,credit_limit_eligibility_data,deleted_at,timestamp with time zone,,YES,
tradefinance,credit_limit_state_transactions,credit_limit_id,integer,,NO,
tradefinance,credit_limit_state_transactions,user_id,text,,NO,
tradefinance,credit_limit_state_transactions,state,text,,NO,
tradefinance,credit_limit_state_transactions,notes,text,,YES,
tradefinance,credit_limit_state_transactions,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,credit_limit_state_transactions,updated_at,timestamp with time zone,,YES,
tradefinance,credit_limit_state_transactions,deleted_at,timestamp with time zone,,YES,
tradefinance,credit_limit_state_transactions,id,bigint,,NO,nextval('tradefinance.credit_limit_state_transactions_id_seq'::regclass)
tradefinance,credit_limit_state_transactions,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,crm_event_details,crm_id,integer,,NO,
tradefinance,crm_event_details,status,text,,NO,
tradefinance,crm_event_details,timestamp,text,,NO,
tradefinance,crm_event_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,crm_event_details,updated_at,timestamp with time zone,,YES,
tradefinance,crm_event_details,deleted_at,timestamp with time zone,,YES,
tradefinance,document_owner,document_id,integer,,NO,
tradefinance,document_owner,owner_id,integer,,NO,
tradefinance,document_owner,owner_type,text,,NO,
tradefinance,document_owner,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,document_owner,updated_at,timestamp with time zone,,YES,
tradefinance,document_owner,deleted_at,timestamp with time zone,,YES,
tradefinance,document_owner,tenant_code,USER-DEFINED,,YES,
tradefinance,document_owner_duplicate,document_id,integer,,YES,
tradefinance,document_owner_duplicate,owner_id,integer,,YES,
tradefinance,document_owner_duplicate,owner_type,text,,YES,
tradefinance,document_owner_duplicate,created_at,timestamp with time zone,,YES,
tradefinance,document_owner_duplicate,updated_at,timestamp with time zone,,YES,
tradefinance,document_owner_duplicate,deleted_at,timestamp with time zone,,YES,
tradefinance,document_owner_duplicate,tenant_code,USER-DEFINED,,YES,
tradefinance,documents,id,integer,,NO,nextval('tradefinance.documents_id_seq'::regclass)
tradefinance,documents,document_name,text,,NO,
tradefinance,documents,document_type,text,,NO,
tradefinance,documents,document_location,text,,NO,
tradefinance,documents,owner_id,integer,,YES,
tradefinance,documents,owner_type,text,,YES,
tradefinance,documents,uploaded_by,text,,NO,
tradefinance,documents,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,documents,updated_at,timestamp with time zone,,YES,
tradefinance,documents,deleted_at,timestamp with time zone,,YES,
tradefinance,documents,document_upload_id,text,,NO,'2vox6gpkkqw02pkc'::text
tradefinance,documents,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,documents,enable_docusign,boolean,,YES,
tradefinance,documents_accessibility,document_id,integer,,NO,
tradefinance,documents_accessibility,accessible_org_id,integer,,NO,
tradefinance,documents_accessibility,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,documents_accessibility,updated_at,timestamp with time zone,,YES,
tradefinance,documents_accessibility,deleted_at,timestamp with time zone,,YES,
tradefinance,documents_accessibility,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,documents_required,id,integer,,NO,nextval('tradefinance.documents_required_id_seq'::regclass)
tradefinance,documents_required,company_role,text,,YES,
tradefinance,documents_required,document_category,text,,YES,
tradefinance,documents_required,documents_required,ARRAY,,YES,
tradefinance,documents_required,tenant_code,USER-DEFINED,,YES,
tradefinance,documents_required,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,documents_required,updated_at,timestamp with time zone,,YES,
tradefinance,documents_required,deleted_at,timestamp with time zone,,YES,
tradefinance,docusign_details,owner_type,USER-DEFINED,,YES,
tradefinance,docusign_details,owner_id,integer,,NO,
tradefinance,docusign_details,document_type,text,,YES,
tradefinance,docusign_details,envelope_id,text,,NO,
tradefinance,docusign_details,status,text,,YES,
tradefinance,docusign_details,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,docusign_details,updated_at,timestamp with time zone,,YES,
tradefinance,docusign_details,deleted_at,timestamp with time zone,,YES,
tradefinance,docusign_details,tenant_code,USER-DEFINED,,YES,
tradefinance,docusign_documents,id,integer,,NO,nextval('tradefinance.docusign_documents_id_seq'::regclass)
tradefinance,docusign_documents,document_name,text,,NO,
tradefinance,docusign_documents,document_type,text,,NO,
tradefinance,docusign_documents,owner_id,integer,,NO,
tradefinance,docusign_documents,envelope_id,text,,NO,
tradefinance,docusign_documents,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,docusign_documents,updated_at,timestamp with time zone,,YES,
tradefinance,docusign_documents,deleted_at,timestamp with time zone,,YES,
tradefinance,docusign_documents,status,text,,YES,
tradefinance,docusign_documents,created_by_user_type,text,,YES,
tradefinance,docusign_documents,refresh_key,text,,YES,
tradefinance,docusign_documents,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,docusign_documents,owner_type,text,,NO,
tradefinance,docusign_documents_mapping,document_id,integer,,NO,
tradefinance,docusign_documents_mapping,envelope_id,text,,NO,
tradefinance,docusign_documents_mapping,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,docusign_documents_mapping,updated_at,timestamp with time zone,,YES,
tradefinance,docusign_documents_mapping,deleted_at,timestamp with time zone,,YES,
tradefinance,docusign_documents_mapping,tenant_code,USER-DEFINED,,YES,
tradefinance,draft_data,draft_data_id,integer,,NO,nextval('tradefinance.draft_data_draft_data_id_seq'::regclass)
tradefinance,draft_data,org_id,integer,,NO,
tradefinance,draft_data,finance_product_type,text,,NO,
tradefinance,draft_data,logistics_finance_type,text,,NO,
tradefinance,draft_data,user_id,text,,YES,
tradefinance,draft_data,owner_id,integer,,YES,
tradefinance,draft_data,data,json,,NO,
tradefinance,draft_data,screen_reference,text,,NO,
tradefinance,draft_data,doc_batch_id,text,,YES,
tradefinance,draft_data,tenant_code,text,,NO,
tradefinance,draft_data,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,draft_data,updated_at,timestamp with time zone,,YES,
tradefinance,draft_data,deleted_at,timestamp with time zone,,YES,
tradefinance,dubai_trade_user_credentials,id,integer,,NO,nextval('tradefinance.dubai_trade_user_credentials_id_seq'::regclass)
tradefinance,dubai_trade_user_credentials,agent_id,text,,NO,
tradefinance,dubai_trade_user_credentials,user_name,text,,NO,
tradefinance,dubai_trade_user_credentials,organisation_id,integer,,NO,
tradefinance,dubai_trade_user_credentials,user_email_id,text,,NO,
tradefinance,dubai_trade_user_credentials,user_password,text,,NO,
tradefinance,dubai_trade_user_credentials,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,dubai_trade_user_credentials,updated_at,timestamp with time zone,,YES,
tradefinance,dubai_trade_user_credentials,deleted_at,timestamp with time zone,,YES,
tradefinance,external_source_finance_discount_rates,id,integer,,NO,nextval('tradefinance.external_source_finance_discount_rates_id_seq'::regclass)
tradefinance,external_source_finance_discount_rates,finance_rate_source,USER-DEFINED,,NO,
tradefinance,external_source_finance_discount_rates,finance_rate_type,USER-DEFINED,,NO,
tradefinance,external_source_finance_discount_rates,finance_rate,numeric,,NO,
tradefinance,external_source_finance_discount_rates,finance_rate_date,timestamp with time zone,,NO,
tradefinance,external_source_finance_discount_rates,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,external_source_finance_discount_rates,updated_at,timestamp with time zone,,YES,
tradefinance,external_source_finance_discount_rates,deleted_at,timestamp with time zone,,YES,
tradefinance,fi_commission_pricing_exception,finance_inst_id,integer,,NO,
tradefinance,fi_commission_pricing_exception,finance_product_type,USER-DEFINED,,NO,'LOGISTICS_FINANCE'::tradefinance.finance_product_type
tradefinance,fi_commission_pricing_exception,finance_type,USER-DEFINED,,YES,
tradefinance,fi_commission_pricing_exception,organisations,ARRAY,,YES,
tradefinance,fi_commission_pricing_exception,finance_commission,numeric,,YES,
tradefinance,fi_commission_pricing_exception,transaction_fees_below_$10000,numeric,,YES,
tradefinance,fi_commission_pricing_exception,transaction_fees_$10000_to_$50000,numeric,,YES,
tradefinance,fi_commission_pricing_exception,transaction_fees_above_$50000,numeric,,YES,
tradefinance,fi_commission_pricing_exception,misc_fees_commission,numeric,,YES,
tradefinance,fi_commission_pricing_exception,tenant_code,USER-DEFINED,,YES,
tradefinance,fi_commission_pricing_exception,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,fi_commission_pricing_exception,updated_at,timestamp with time zone,,YES,
tradefinance,fi_commission_pricing_exception,deleted_at,timestamp with time zone,,YES,
tradefinance,financial_institution_credit_eligibility_criteria,id,integer,,NO,nextval('tradefinance.financial_institution_credit_eligibility_criteria_id_seq'::regclass)
tradefinance,financial_institution_credit_eligibility_criteria,fi_id,integer,,NO,
tradefinance,financial_institution_credit_eligibility_criteria,eligibility_criteria_type,text,,NO,
tradefinance,financial_institution_credit_eligibility_criteria,eligibility_criteria_value,text,,YES,
tradefinance,financial_institution_credit_eligibility_criteria,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,financial_institution_credit_eligibility_criteria,updated_at,timestamp with time zone,,YES,
tradefinance,financial_institution_credit_eligibility_criteria,deleted_at,timestamp with time zone,,YES,
tradefinance,history,id,integer,,NO,nextval('tradefinance.history_id_seq'::regclass)
tradefinance,history,guid,uuid,,NO,uuid_generate_v4()
tradefinance,history,actor,text,,NO,
tradefinance,history,action,text,,NO,
tradefinance,history,category,text,,NO,
tradefinance,history,category_id,integer,,NO,
tradefinance,history,data,text,,YES,
tradefinance,history,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,history,updated_at,timestamp with time zone,,YES,
tradefinance,history,deleted_at,timestamp with time zone,,YES,
tradefinance,history,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,history,update_request_id,integer,,YES,
tradefinance,history,payload,text,,YES,
tradefinance,history_accessibility,id,integer,,NO,nextval('tradefinance.history_accessibility_id_seq'::regclass)
tradefinance,history_accessibility,history_guid,uuid,,NO,
tradefinance,history_accessibility,accessible_org_id,integer,,NO,
tradefinance,history_accessibility,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,history_accessibility,updated_at,timestamp with time zone,,YES,
tradefinance,history_accessibility,deleted_at,timestamp with time zone,,YES,
tradefinance,history_accessibility,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,incoming_outgoing_message,id,integer,,NO,nextval('tradefinance.incoming_outgoing_message_id_seq'::regclass)
tradefinance,incoming_outgoing_message,sent_at,timestamp with time zone,,YES,
tradefinance,incoming_outgoing_message,received_at,timestamp with time zone,,YES,
tradefinance,incoming_outgoing_message,source,character varying,255,YES,
tradefinance,incoming_outgoing_message,message_detail,json,,YES,
tradefinance,incoming_outgoing_message,status,character varying,255,YES,
tradefinance,incoming_outgoing_message,resent_at_destination,boolean,,YES,
tradefinance,incoming_outgoing_message,topic_event_id,integer,,YES,
tradefinance,incoming_outgoing_message,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,incoming_outgoing_message,updated_at,timestamp with time zone,,YES,
tradefinance,incoming_outgoing_message,deleted_at,timestamp with time zone,,YES,
tradefinance,integrated_fi_details,id,bigint,,NO,nextval('tradefinance.integrated_fi_details_id_seq'::regclass)
tradefinance,integrated_fi_details,fi_id,integer,,NO,
tradefinance,integrated_fi_details,data_type,text,,NO,
tradefinance,integrated_fi_details,cargo_finance_id,integer,,NO,
tradefinance,integrated_fi_details,fi_data,json,,YES,
tradefinance,integrated_fi_details,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,integrated_fi_details,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,integrated_fi_details,updated_at,timestamp with time zone,,YES,
tradefinance,integrated_fi_details,deleted_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info,counter_party_org_id,integer,,YES,
tradefinance,internal_counter_party_organisations_info,applicant_org_id,integer,,YES,
tradefinance,internal_counter_party_organisations_info,org_guid,uuid,,YES,uuid_generate_v4()
tradefinance,internal_counter_party_organisations_info,owner_id,integer,,NO,
tradefinance,internal_counter_party_organisations_info,name,text,,YES,
tradefinance,internal_counter_party_organisations_info,email,text,,YES,
tradefinance,internal_counter_party_organisations_info,contact_number,text,,YES,
tradefinance,internal_counter_party_organisations_info,designation,text,,YES,
tradefinance,internal_counter_party_organisations_info,country,text,,YES,
tradefinance,internal_counter_party_organisations_info,state,text,,YES,
tradefinance,internal_counter_party_organisations_info,city,text,,YES,
tradefinance,internal_counter_party_organisations_info,pin_code,text,,YES,
tradefinance,internal_counter_party_organisations_info,address_line,text,,YES,
tradefinance,internal_counter_party_organisations_info,commodities,ARRAY,,YES,
tradefinance,internal_counter_party_organisations_info,countries_operate_in,ARRAY,,YES,
tradefinance,internal_counter_party_organisations_info,years_bco_dealing_with_commodity,text,,YES,
tradefinance,internal_counter_party_organisations_info,years_of_relationship_with_bco,text,,YES,
tradefinance,internal_counter_party_organisations_info,default_in_past_payments,text,,YES,
tradefinance,internal_counter_party_organisations_info,annual_turnover,text,,YES,
tradefinance,internal_counter_party_organisations_info,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,internal_counter_party_organisations_info,updated_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info,deleted_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info,id,integer,,NO,nextval('tradefinance.internal_counter_party_organisations_info_id_seq'::regclass)
tradefinance,internal_counter_party_organisations_info,owner_type,text,,NO,'CREDIT_LIMIT'::text
tradefinance,internal_counter_party_organisations_info,comments,text,,YES,
tradefinance,internal_counter_party_organisations_info,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,internal_counter_party_organisations_info,buyer_ack,USER-DEFINED,,YES,'NO'::tradefinance.buyer_ack
tradefinance,internal_counter_party_organisations_info_duplicate,counter_party_org_id,integer,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,applicant_org_id,integer,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,org_guid,uuid,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,owner_id,integer,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,name,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,email,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,contact_number,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,designation,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,country,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,state,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,city,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,pin_code,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,address_line,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,commodities,ARRAY,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,countries_operate_in,ARRAY,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,years_bco_dealing_with_commodity,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,years_of_relationship_with_bco,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,default_in_past_payments,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,annual_turnover,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,created_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,updated_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,deleted_at,timestamp with time zone,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,id,integer,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,owner_type,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,comments,text,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,tenant_code,USER-DEFINED,,YES,
tradefinance,internal_counter_party_organisations_info_duplicate,buyer_ack,USER-DEFINED,,YES,
tradefinance,invoice_report_details,id,integer,,NO,nextval('tradefinance.invoice_report_details_id_seq'::regclass)
tradefinance,invoice_report_details,invoice_number,text,,NO,
tradefinance,invoice_report_details,owner_id,integer,,NO,
tradefinance,invoice_report_details,owner_type,text,,NO,
tradefinance,invoice_report_details,fee_type,text,,NO,
tradefinance,invoice_report_details,fee_amount,numeric,,NO,
tradefinance,invoice_report_details,conversion_rate_USD,numeric,,NO,
tradefinance,invoice_report_details,tenure,integer,,YES,
tradefinance,invoice_report_details,settlement_status,text,,YES,
tradefinance,invoice_report_details,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,invoice_report_details,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,lock_monitor,locked_item,text,,YES,
tradefinance,lock_monitor,waiting_duration,interval,,YES,
tradefinance,lock_monitor,blocked_pid,integer,,YES,
tradefinance,lock_monitor,blocked_query,text,,YES,
tradefinance,lock_monitor,blocked_mode,text,,YES,
tradefinance,lock_monitor,blocking_pid,integer,,YES,
tradefinance,lock_monitor,blocking_query,text,,YES,
tradefinance,lock_monitor,blocking_mode,text,,YES,
tradefinance,mawani_company_overview,id,integer,,NO,nextval('tradefinance.mawani_company_overview_id_seq'::regclass)
tradefinance,mawani_company_overview,mawani_org_reference_id,text,,YES,
tradefinance,mawani_company_overview,company_name,text,,YES,
tradefinance,mawani_company_overview,company_role,text,,YES,
tradefinance,mawani_company_overview,company_id,text,,YES,
tradefinance,mawani_company_overview,country,text,,YES,
tradefinance,mawani_company_overview,owned_by,text,,YES,
tradefinance,mawani_company_overview,email_id,text,,YES,
tradefinance,mawani_company_overview,risk_rating,text,,YES,
tradefinance,mawani_company_overview,authorised_signatory_name,ARRAY,,YES,
tradefinance,mawani_company_overview,authorised_signatory_email,ARRAY,,YES,
tradefinance,mawani_company_overview,submitted_at,timestamp with time zone,,YES,
tradefinance,mawani_company_overview,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,mawani_company_overview,updated_at,timestamp with time zone,,YES,
tradefinance,mawani_company_overview,deleted_at,timestamp with time zone,,YES,
tradefinance,mawani_company_overview,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,mawani_company_overview,is_suspend,USER-DEFINED,,YES,
tradefinance,mawani_company_overview,annual_turnover,text,,YES,
tradefinance,mawani_company_overview,prevent_automatic_onhold,boolean,,NO,false
tradefinance,mawani_company_overview,onhold_at,timestamp with time zone,,YES,
tradefinance,mawani_company_overview,resubmitted_at,timestamp with time zone,,YES,
tradefinance,mawani_company_overview,status,USER-DEFINED,,YES,
tradefinance,mawani_company_overview,isDeactivated,boolean,,YES,
tradefinance,mawani_company_overview,direct_shareholders,json,,YES,
tradefinance,mawani_company_overview,ccn_details,json,,YES,
tradefinance,modification_request,id,integer,,NO,nextval('tradefinance.modification_request_id_seq'::regclass)
tradefinance,modification_request,owner_id,integer,,NO,
tradefinance,modification_request,owner_type,text,,NO,
tradefinance,modification_request,request_data,json,,NO,
tradefinance,modification_request,approved_data,json,,YES,
tradefinance,modification_request,status,text,,NO,
tradefinance,modification_request,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,modification_request,updated_at,timestamp with time zone,,YES,
tradefinance,modification_request,deleted_at,timestamp with time zone,,YES,
tradefinance,modification_request,tenant_code,USER-DEFINED,,YES,
tradefinance,modification_request,update_request_type,text,,YES,
tradefinance,obligor_sponsor_associations,id,integer,,NO,nextval('tradefinance.obligor_sponsor_associations_id_seq'::regclass)
tradefinance,obligor_sponsor_associations,risk_obligor_id,integer,,NO,
tradefinance,obligor_sponsor_associations,sponsor_id,integer,,NO,
tradefinance,obligor_sponsor_associations,status,character varying,255,YES,'DRAFT'::character varying
tradefinance,obligor_sponsor_associations,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,obligor_sponsor_associations,updated_at,timestamp with time zone,,YES,
tradefinance,obligor_sponsor_associations,deleted_at,timestamp with time zone,,YES,
tradefinance,obligor_sponsor_associations,company_request_id,character varying,,YES,
tradefinance,obligor_sponsor_associations_request,id,integer,,NO,nextval('tradefinance.obligor_sponsor_associations_request_id_seq'::regclass)
tradefinance,obligor_sponsor_associations_request,risk_obligor_id,integer,,NO,
tradefinance,obligor_sponsor_associations_request,sponsor_id,integer,,NO,
tradefinance,obligor_sponsor_associations_request,status,character varying,255,YES,'DRAFT'::character varying
